,insurance_price,registration_year,model,type,gearbox,power,mileage,fuel,brand,damage,price
32530,380.0,2003,signum,station wagon,manual,140,150000,diesel,opel,0.0,4550
34965,240.0,2009,fiesta,small car,manual,82,125000,gasoline,ford,0.0,4550
31930,340.0,1994,andere,limousine,manual,0,150000,gasoline,volkswagen,0.0,4550
79100,700.0,2006,passat,station wagon,auto,140,150000,diesel,volkswagen,1.0,4550
80300,310.0,2000,transporter,,manual,88,150000,,volkswagen,,4550
29640,150.0,2008,a6,limousine,auto,224,150000,diesel,audi,0.0,4550
6805,510.0,2001,3er,coupé,manual,170,150000,gasoline,bmw,1.0,4550
35820,,7,polo,small car,manual,80,70000,gasoline,volkswagen,0.0,4550
66765,270.0,2007,astra,limousine,manual,90,150000,gasoline,opel,0.0,4550
46550,,2016,ibiza,,manual,86,125000,,seat,0.0,4550
28035,710.0,1980,andere,limousine,auto,140,150000,gasoline,mercedes_benz,0.0,4550
36200,390.0,2005,golf,,,105,150000,,volkswagen,,4550
83450,370.0,1999,e_klasse,station wagon,,0,150000,,mercedes_benz,0.0,4550
72670,250.0,2005,touran,bus,manual,140,150000,,volkswagen,,4550
42100,,2016,golf,,manual,90,150000,diesel,volkswagen,0.0,4550
37320,350.0,2006,golf,limousine,manual,90,150000,diesel,volkswagen,0.0,4550
80760,270.0,2009,corsa,small car,manual,60,60000,gasoline,opel,0.0,4550
26270,,12,picanto,small car,manual,69,50000,gasoline,kia,0.0,4550
79595,510.0,2008,500,small car,manual,69,125000,gasoline,fiat,0.0,4550
74085,,6,,,auto,0,100000,,sonstige_autos,,4550
81530,420.0,1991,golf,small car,manual,230,150000,gasoline,volkswagen,,4550
75200,400.0,2006,x_reihe,,auto,204,150000,diesel,bmw,0.0,4550
92610,890.0,1990,andere,bus,auto,0,150000,,chevrolet,1.0,4550
44020,400.0,2007,fortwo,coupé,auto,0,20000,gasoline,smart,0.0,4550
91600,530.0,2007,astra,convertible,manual,200,150000,,opel,0.0,4550
72070,250.0,2007,passat,station wagon,manual,170,150000,diesel,volkswagen,0.0,4550
50345,440.0,2003,v70,station wagon,manual,170,150000,liquefied petroleum gas,volvo,0.0,4550
54720,50.0,2016,golf,,manual,69,150000,,volkswagen,0.0,4550
91530,80.0,2007,aygo,small car,manual,68,50000,gasoline,toyota,0.0,4550
14195,320.0,1980,scirocco,coupé,manual,110,150000,gasoline,volkswagen,0.0,4550
1830,390.0,1995,cr_reihe,convertible,manual,125,90000,gasoline,honda,0.0,4550
35370,230.0,2007,zafira,bus,manual,120,150000,diesel,opel,,4550
23005,350.0,2008,golf,coupé,manual,105,150000,diesel,volkswagen,0.0,4550
97570,570.0,2007,corsa,small car,manual,80,60000,gasoline,opel,0.0,4550
90875,310.0,2008,a6,limousine,auto,224,150000,diesel,audi,0.0,4550
31720,370.0,2004,signum,station wagon,manual,155,125000,gasoline,opel,0.0,4550
87020,340.0,2002,a4,station wagon,manual,131,150000,gasoline,audi,0.0,4550
15975,480.0,2003,astra,convertible,manual,147,150000,gasoline,opel,0.0,4550
30610,430.0,2008,fortwo,coupé,auto,44,90000,diesel,smart,,4640
30190,570.0,2009,c1,small car,manual,0,90000,,citroen,0.0,4640
35365,180.0,2004,octavia,station wagon,manual,130,150000,diesel,skoda,0.0,4641
92275,550.0,2009,andere,other,manual,75,30000,gasoline,dacia,1.0,4641
475,250.0,2012,i_reihe,small car,,0,20000,gasoline,hyundai,0.0,4641
89980,,2016,andere,,manual,109,100000,gasoline,hyundai,0.0,4641
94135,430.0,2004,c_klasse,limousine,manual,143,150000,gasoline,mercedes_benz,0.0,4641
9245,600.0,2006,touran,bus,manual,105,125000,diesel,volkswagen,1.0,4641
91760,310.0,2004,megane,convertible,manual,113,150000,gasoline,renault,0.0,4641
63740,,6,verso,bus,manual,177,150000,diesel,toyota,1.0,4641
31775,360.0,2004,andere,limousine,auto,196,150000,gasoline,volvo,0.0,4641
69385,460.0,2005,tigra,convertible,manual,90,100000,gasoline,opel,0.0,4641
5650,410.0,2005,meriva,bus,manual,101,50000,gasoline,opel,0.0,4686
44430,480.0,1999,cr_reihe,,manual,148,125000,liquefied petroleum gas,honda,0.0,4686
42665,190.0,2003,astra,convertible,manual,147,80000,gasoline,opel,0.0,4686
50940,,7,astra,station wagon,manual,120,150000,diesel,opel,0.0,4686
54795,320.0,2007,golf,station wagon,manual,105,150000,diesel,volkswagen,0.0,4722
45475,,8,golf,station wagon,manual,140,150000,diesel,volkswagen,0.0,4731
55380,580.0,2009,astra,station wagon,manual,110,125000,diesel,opel,0.0,4731
36655,,2016,,,manual,115,150000,,volkswagen,,4732
4125,80.0,2016,a3,,manual,140,150000,diesel,audi,,4732
59830,220.0,1999,tt,coupé,manual,260,150000,gasoline,audi,0.0,4732
56710,200.0,1993,andere,limousine,manual,118,150000,,mercedes_benz,0.0,4732
15875,640.0,2007,1er,limousine,manual,116,150000,gasoline,bmw,0.0,4732
72530,210.0,2003,mx_reihe,convertible,manual,110,80000,gasoline,mazda,0.0,4732
88720,,2016,,,manual,0,70000,gasoline,chevrolet,0.0,4732
76865,,4,accord,limousine,manual,198,150000,gasoline,honda,1.0,4732
13490,340.0,2000,e_klasse,station wagon,manual,170,150000,gasoline,mercedes_benz,0.0,4732
76000,,6,golf,small car,manual,74,90000,gasoline,volkswagen,0.0,4732
18865,170.0,2005,megane,convertible,manual,135,100000,gasoline,renault,0.0,4732
43740,380.0,2008,astra,limousine,manual,90,125000,gasoline,opel,0.0,4732
35070,310.0,2011,punto,small car,manual,77,125000,gasoline,fiat,0.0,4732
29955,250.0,2003,a2,small car,manual,75,150000,diesel,audi,0.0,4732
95440,510.0,2006,one,small car,manual,90,150000,gasoline,mini,0.0,4732
69960,590.0,1981,e_klasse,limousine,manual,136,150000,gasoline,mercedes_benz,0.0,4732
55775,490.0,2007,octavia,limousine,manual,101,90000,diesel,skoda,0.0,4732
39700,,2016,2_reihe,,manual,73,70000,gasoline,peugeot,0.0,4732
25255,440.0,2001,transporter,bus,auto,102,150000,diesel,volkswagen,0.0,4732
63205,270.0,2001,andere,convertible,auto,205,150000,gasoline,saab,0.0,4732
44630,230.0,2009,500,small car,manual,69,50000,gasoline,fiat,0.0,4732
17590,340.0,2009,astra,,manual,110,150000,,opel,0.0,4732
73545,240.0,2003,5er,limousine,manual,193,150000,diesel,bmw,0.0,4732
22305,500.0,2004,3er,coupé,manual,116,125000,gasoline,bmw,0.0,4732
56860,620.0,2007,a4,limousine,auto,140,90000,diesel,audi,1.0,4732
31380,310.0,2009,fabia,small car,manual,60,40000,gasoline,skoda,0.0,4732
70725,460.0,2012,aygo,small car,manual,68,125000,gasoline,toyota,0.0,4732
81065,340.0,2008,c4,bus,auto,109,150000,diesel,citroen,0.0,4732
98755,500.0,2008,andere,coupé,manual,143,90000,gasoline,hyundai,1.0,4732
60565,380.0,2004,touran,bus,auto,140,150000,diesel,volkswagen,,4732
7835,150.0,2010,sirion,small car,manual,91,70000,gasoline,daihatsu,0.0,4732
36705,360.0,2008,mondeo,station wagon,manual,140,150000,diesel,ford,0.0,4732
25890,450.0,2005,c_max,bus,manual,136,150000,diesel,ford,0.0,4732
18435,390.0,2006,astra,limousine,auto,105,125000,gasoline,opel,0.0,4732
81775,420.0,2006,astra,coupé,manual,150,150000,diesel,opel,0.0,4732
31315,,9,2_reihe,limousine,manual,95,100000,gasoline,peugeot,0.0,4732
11640,470.0,2008,zafira,bus,manual,105,90000,gasoline,opel,1.0,4732
95340,250.0,2004,a3,limousine,manual,105,150000,diesel,audi,0.0,4732
37365,440.0,2004,andere,bus,manual,140,150000,diesel,renault,0.0,4732
24995,,5,golf,limousine,manual,75,125000,gasoline,volkswagen,0.0,4732
96475,710.0,2008,astra,limousine,manual,90,150000,liquefied petroleum gas,opel,1.0,4732
79305,280.0,2009,clio,station wagon,manual,101,60000,gasoline,renault,0.0,4777
56805,,99,slk,convertible,auto,136,125000,gasoline,mercedes_benz,,4777
74025,310.0,2009,golf,station wagon,manual,105,150000,diesel,volkswagen,0.0,4777
58655,,2,cl,coupé,auto,0,150000,gasoline,mercedes_benz,0.0,4777
2010,350.0,2007,6_reihe,,manual,120,150000,gasoline,mazda,,4777
9060,430.0,2011,micra,small car,manual,80,100000,gasoline,nissan,0.0,4777
55145,360.0,1996,transporter,bus,manual,170,100000,gasoline,volkswagen,0.0,4777
34340,440.0,2006,touran,bus,manual,105,150000,diesel,volkswagen,0.0,4777
49125,410.0,2007,vectra,limousine,manual,140,125000,gasoline,opel,0.0,4777
67135,320.0,2005,toledo,limousine,auto,140,125000,diesel,seat,0.0,4777
22135,330.0,2005,touran,bus,auto,140,150000,diesel,volkswagen,0.0,4777
81975,340.0,2003,vito,bus,manual,150,150000,diesel,mercedes_benz,0.0,4782
39150,380.0,2007,roomster,bus,auto,105,150000,gasoline,skoda,0.0,4813
73625,260.0,2002,passat,station wagon,manual,131,150000,diesel,volkswagen,0.0,4813
62095,260.0,2007,aygo,small car,manual,68,60000,gasoline,toyota,0.0,4813
24955,180.0,2006,andere,,manual,150,125000,gasoline,mazda,0.0,4813
52300,400.0,2006,b_klasse,bus,manual,136,150000,gasoline,mercedes_benz,0.0,4822
38485,,2016,,,manual,90,100000,,opel,0.0,4822
46370,320.0,2005,a_klasse,small car,auto,101,150000,diesel,mercedes_benz,0.0,4822
48180,,2016,3_reihe,,manual,110,150000,gasoline,peugeot,,4822
1825,310.0,2008,golf,limousine,manual,105,150000,diesel,volkswagen,0.0,4823
14515,420.0,2006,golf,bus,manual,105,150000,diesel,volkswagen,0.0,4823
46355,380.0,2008,octavia,station wagon,manual,105,150000,diesel,skoda,0.0,4823
29635,260.0,1998,slk,convertible,manual,136,125000,gasoline,mercedes_benz,0.0,4823
80485,300.0,2006,combo,station wagon,manual,90,125000,gasoline,opel,0.0,4823
75275,220.0,2011,fortwo,small car,auto,71,50000,gasoline,smart,0.0,4823
3200,510.0,2003,,limousine,,170,150000,,bmw,0.0,4823
30140,460.0,2004,cooper,convertible,manual,170,90000,gasoline,mini,1.0,4823
47795,400.0,2007,c_max,bus,manual,109,150000,diesel,ford,0.0,4823
66200,230.0,2003,5er,limousine,auto,192,150000,gasoline,bmw,0.0,4823
51210,,2016,transporter,,manual,68,150000,diesel,volkswagen,0.0,4823
71540,290.0,2005,sharan,limousine,manual,131,150000,diesel,volkswagen,,4823
81110,480.0,2004,one,small car,auto,90,125000,gasoline,mini,0.0,4823
8385,210.0,2007,astra,limousine,manual,90,150000,diesel,opel,0.0,4823
16835,,6,a3,limousine,manual,102,150000,gasoline,audi,0.0,4823
56205,230.0,2006,passat,station wagon,auto,140,150000,diesel,volkswagen,0.0,4823
41450,310.0,2005,golf,limousine,manual,75,50000,gasoline,volkswagen,0.0,4823
41545,170.0,2006,cr_reihe,,manual,140,150000,,honda,,4823
26525,200.0,2006,corolla,limousine,manual,110,150000,gasoline,toyota,0.0,4823
63155,570.0,2006,golf,bus,auto,102,90000,gasoline,volkswagen,1.0,4823
87655,470.0,2005,1er,limousine,manual,116,150000,gasoline,bmw,1.0,4823
75100,350.0,2005,touran,bus,manual,140,150000,diesel,volkswagen,0.0,4823
14330,,2016,corolla,,manual,136,150000,diesel,toyota,0.0,4823
72310,310.0,2004,andere,,manual,114,125000,gasoline,mitsubishi,0.0,4853
64860,590.0,2006,a6,station wagon,auto,224,150000,diesel,audi,0.0,4868
25625,,7,combo,station wagon,manual,94,125000,compressed natural gas,opel,0.0,4868
93805,170.0,2009,jazz,small car,manual,99,125000,gasoline,honda,0.0,4868
63645,460.0,2006,altea,bus,manual,102,90000,gasoline,seat,0.0,4868
80125,530.0,2009,3_reihe,limousine,auto,136,150000,diesel,peugeot,0.0,4868
90410,340.0,2000,c_klasse,limousine,auto,143,150000,diesel,mercedes_benz,0.0,4868
18305,300.0,2003,golf,limousine,manual,179,150000,gasoline,volkswagen,0.0,4904
32660,300.0,2010,punto,small car,manual,65,70000,gasoline,fiat,0.0,4913
97525,230.0,2005,a4,station wagon,manual,140,150000,diesel,audi,0.0,4913
2675,340.0,1996,transporter,bus,manual,102,150000,diesel,volkswagen,0.0,4913
88285,130.0,2006,zafira,bus,manual,105,150000,gasoline,opel,0.0,4913
10315,220.0,2004,cooper,small car,manual,170,150000,gasoline,mini,0.0,4914
72810,360.0,2012,c1,small car,manual,68,30000,gasoline,citroen,0.0,4914
4955,350.0,2005,scenic,bus,auto,113,90000,gasoline,renault,,4914
15275,420.0,2005,golf,bus,manual,75,80000,gasoline,volkswagen,0.0,4914
57475,280.0,1998,3er,convertible,manual,150,150000,gasoline,bmw,0.0,4914
30385,240.0,2005,3_reihe,station wagon,manual,136,80000,diesel,peugeot,0.0,4914
65435,320.0,2008,corsa,small car,manual,80,70000,gasoline,opel,0.0,4914
40945,240.0,2006,astra,limousine,manual,140,150000,gasoline,opel,0.0,4914
33695,420.0,2003,e_klasse,limousine,auto,177,150000,diesel,mercedes_benz,0.0,4914
89685,420.0,2005,1er,limousine,manual,115,150000,gasoline,bmw,0.0,4914
7930,510.0,1970,,small car,manual,30,20000,gasoline,sonstige_autos,0.0,4914
19930,370.0,2006,3_reihe,limousine,manual,109,100000,gasoline,peugeot,0.0,4914
31770,400.0,2009,andere,small car,manual,155,125000,gasoline,alfa_romeo,0.0,4914
86430,370.0,1997,5er,station wagon,auto,286,150000,gasoline,bmw,0.0,4914
23570,530.0,2005,astra,limousine,manual,0,150000,diesel,opel,1.0,4914
99975,500.0,2009,focus,station wagon,,110,150000,diesel,ford,,4914
35490,,2016,sorento,,auto,140,150000,,kia,,4914
61695,490.0,2001,slk,convertible,manual,163,150000,gasoline,mercedes_benz,0.0,4914
36555,360.0,2007,colt,limousine,manual,95,60000,gasoline,mitsubishi,0.0,4914
89850,490.0,2008,mondeo,,manual,140,150000,diesel,ford,,4914
21855,580.0,2005,5er,station wagon,auto,218,150000,diesel,bmw,1.0,4914
1610,370.0,2009,2_reihe,small car,manual,95,70000,gasoline,peugeot,0.0,4959
60185,200.0,2010,ka,small car,manual,69,60000,gasoline,ford,0.0,4959
98600,200.0,2006,golf,limousine,manual,140,150000,liquefied petroleum gas,volkswagen,,4959
55815,400.0,2004,mondeo,station wagon,manual,155,90000,diesel,ford,0.0,4959
75470,540.0,2002,a4,convertible,manual,170,150000,gasoline,audi,,4959
59045,120.0,2005,,,manual,0,150000,gasoline,bmw,,4959
12570,350.0,2003,passat,station wagon,manual,101,90000,diesel,volkswagen,0.0,4959
60145,250.0,1998,5er,station wagon,auto,170,150000,gasoline,bmw,0.0,4959
41560,310.0,2004,beetle,convertible,manual,75,125000,gasoline,volkswagen,0.0,4982
20805,,3,a4,limousine,manual,163,150000,gasoline,audi,0.0,4995
88255,,2016,,,manual,140,150000,,volkswagen,0.0,4995
13980,250.0,1998,slk,convertible,auto,136,125000,gasoline,mercedes_benz,0.0,4995
69615,,6,polo,small car,manual,80,70000,gasoline,volkswagen,0.0,4995
77715,450.0,2002,a4,limousine,auto,131,150000,gasoline,audi,0.0,4995
44585,410.0,2010,astra,station wagon,manual,90,150000,diesel,opel,0.0,4995
99810,60.0,2016,c_klasse,,auto,143,150000,,mercedes_benz,0.0,4995
3995,300.0,2006,6_reihe,station wagon,manual,121,150000,diesel,mazda,0.0,4995
50330,350.0,2007,focus,station wagon,manual,73,80000,gasoline,ford,0.0,4995
79580,140.0,2016,a_klasse,,auto,95,80000,gasoline,mercedes_benz,0.0,4995
80160,300.0,2011,i_reihe,station wagon,manual,116,150000,diesel,hyundai,0.0,4995
56790,770.0,2008,polo,small car,manual,60,70000,gasoline,volkswagen,0.0,4995
15020,530.0,2002,a4,station wagon,manual,163,150000,gasoline,audi,,4995
23575,240.0,2004,e_klasse,station wagon,manual,150,150000,diesel,mercedes_benz,0.0,5004
23655,360.0,2005,sorento,,auto,193,150000,liquefied petroleum gas,kia,,5004
64210,410.0,2012,andere,small car,manual,69,50000,gasoline,fiat,0.0,5004
34625,,2016,leon,,manual,204,150000,,seat,0.0,5004
60890,,16,astra,,manual,90,150000,diesel,opel,0.0,5004
90165,390.0,2012,twingo,small car,manual,75,20000,gasoline,renault,0.0,5004
22470,400.0,2008,fabia,station wagon,manual,70,70000,gasoline,skoda,0.0,5004
3985,390.0,2010,colt,small car,manual,95,100000,gasoline,mitsubishi,0.0,5004
59805,240.0,2000,c_klasse,limousine,auto,170,125000,gasoline,mercedes_benz,0.0,5005
8100,410.0,2007,tucson,,manual,141,125000,gasoline,hyundai,1.0,5005
60710,,10,corsa,small car,manual,87,90000,gasoline,opel,0.0,5005
13380,300.0,2004,fortwo,convertible,,61,50000,gasoline,smart,0.0,5005
5115,400.0,2012,panda,small car,manual,69,70000,gasoline,fiat,0.0,5005
19905,270.0,2003,e_klasse,limousine,auto,150,150000,diesel,mercedes_benz,0.0,5005
4425,,16,b_klasse,,manual,136,150000,gasoline,mercedes_benz,0.0,5005
29275,410.0,2006,focus,limousine,auto,109,150000,diesel,ford,0.0,5005
31500,290.0,2004,a3,limousine,manual,0,150000,diesel,audi,0.0,5005
48605,300.0,2012,clio,small car,manual,75,30000,gasoline,renault,0.0,5005
92420,,16,touran,,manual,116,150000,,volkswagen,0.0,5005
63170,420.0,2006,,station wagon,manual,150,150000,diesel,mercedes_benz,0.0,5005
96925,480.0,2005,santa,,manual,125,150000,diesel,hyundai,0.0,5005
56570,,7,signum,limousine,manual,150,150000,diesel,opel,,5005
39290,520.0,2006,golf,limousine,manual,80,150000,,volkswagen,0.0,5005
82610,360.0,2004,rav,,manual,116,150000,diesel,toyota,0.0,5005
260,380.0,2001,3er,convertible,manual,170,150000,gasoline,bmw,0.0,5005
92200,300.0,2009,andere,small car,manual,75,90000,diesel,fiat,0.0,5005
97900,350.0,2005,a3,limousine,manual,140,150000,diesel,audi,0.0,5005
635,350.0,2008,a_klasse,limousine,manual,109,150000,diesel,mercedes_benz,0.0,5005
75855,270.0,2006,1er,limousine,manual,116,150000,gasoline,bmw,0.0,5005
93825,130.0,2009,3_reihe,station wagon,auto,109,150000,diesel,peugeot,0.0,5005
9835,400.0,2006,3er,station wagon,auto,163,150000,diesel,bmw,0.0,5005
23820,360.0,2004,xc_reihe,,manual,163,150000,diesel,volvo,0.0,5005
34210,310.0,2002,2_reihe,convertible,manual,136,30000,gasoline,peugeot,0.0,5005
10470,150.0,1993,e_klasse,limousine,auto,136,150000,gasoline,mercedes_benz,0.0,5005
99220,130.0,2010,ka,small car,manual,75,90000,diesel,ford,0.0,5005
14935,380.0,2005,passat,station wagon,manual,140,150000,diesel,volkswagen,0.0,5005
88140,110.0,2005,meriva,bus,manual,90,30000,gasoline,opel,0.0,5005
29085,150.0,2008,bravo,limousine,manual,120,150000,diesel,fiat,0.0,5005
89415,460.0,2001,3er,convertible,manual,170,125000,gasoline,bmw,0.0,5005
97160,450.0,2002,e_klasse,limousine,auto,177,150000,diesel,mercedes_benz,0.0,5005
23860,,2016,golf,,manual,105,150000,diesel,volkswagen,0.0,5005
33805,410.0,2005,focus,station wagon,manual,101,125000,gasoline,ford,0.0,5005
69215,220.0,2008,astra,station wagon,manual,90,100000,gasoline,opel,0.0,5005
41935,470.0,2003,a3,coupé,auto,150,150000,gasoline,audi,1.0,5005
54810,550.0,2001,andere,station wagon,auto,340,150000,liquefied petroleum gas,mercedes_benz,0.0,5005
16000,350.0,2006,leon,limousine,manual,102,150000,gasoline,seat,0.0,5005
71670,270.0,2004,c_klasse,station wagon,manual,150,150000,diesel,mercedes_benz,0.0,5005
13985,210.0,2007,meriva,bus,manual,90,60000,gasoline,opel,0.0,5005
99955,210.0,2009,meriva,bus,manual,90,90000,gasoline,opel,0.0,5005
77135,,2016,,,auto,0,150000,,volkswagen,0.0,5005
46970,310.0,2008,2_reihe,small car,manual,95,20000,gasoline,peugeot,0.0,5005
30240,430.0,2000,3er,convertible,manual,163,150000,gasoline,bmw,0.0,5005
75420,330.0,2004,xc_reihe,,auto,209,150000,gasoline,volvo,0.0,5005
70710,430.0,2005,galaxy,bus,manual,140,150000,gasoline,ford,0.0,5005
89130,120.0,2007,,,auto,156,125000,gasoline,sonstige_autos,0.0,5005
23525,330.0,2003,cooper,small car,manual,116,150000,gasoline,mini,0.0,5005
38175,590.0,2005,a4,limousine,manual,140,150000,diesel,audi,0.0,5005
56200,350.0,2001,range_rover,,auto,218,150000,gasoline,land_rover,0.0,5005
57795,310.0,2006,passat,station wagon,auto,170,150000,diesel,volkswagen,,5005
68220,340.0,2004,a6,station wagon,auto,163,150000,diesel,audi,0.0,5005
8255,330.0,1999,tt,coupé,manual,179,150000,gasoline,audi,0.0,5005
61335,330.0,2005,a6,station wagon,manual,179,150000,diesel,audi,0.0,5005
20720,340.0,1995,golf,limousine,manual,174,150000,gasoline,volkswagen,0.0,5005
1280,480.0,2011,polo,small car,manual,69,90000,gasoline,volkswagen,1.0,5005
48015,200.0,2006,focus,limousine,manual,136,150000,diesel,ford,0.0,5005
22990,,9,astra,station wagon,manual,90,125000,gasoline,opel,0.0,5005
75565,190.0,1984,andere,station wagon,manual,88,150000,diesel,mercedes_benz,0.0,5005
51785,180.0,2007,golf,limousine,auto,140,30000,diesel,volkswagen,0.0,5005
95390,460.0,2004,caddy,station wagon,manual,105,150000,diesel,volkswagen,0.0,5005
26560,450.0,2001,passat,station wagon,manual,131,150000,diesel,volkswagen,0.0,5005
89370,210.0,2001,a4,station wagon,manual,265,150000,gasoline,audi,,5005
38220,,2,e_klasse,limousine,auto,150,150000,diesel,mercedes_benz,,5005
64980,280.0,2009,corsa,small car,manual,80,125000,gasoline,opel,0.0,5005
85770,250.0,2008,corsa,small car,manual,90,125000,gasoline,opel,0.0,5005
94990,510.0,2009,polo,small car,manual,69,150000,diesel,volkswagen,0.0,5005
67890,360.0,2003,a6,station wagon,manual,163,150000,diesel,audi,0.0,5005
78640,470.0,2004,x_reihe,,manual,204,150000,diesel,bmw,0.0,5005
67580,,13,andere,bus,manual,83,30000,gasoline,dacia,0.0,5005
74770,200.0,2005,cooper,small car,manual,116,100000,gasoline,mini,0.0,5005
24960,270.0,2009,500,small car,manual,69,80000,gasoline,fiat,0.0,5005
67145,240.0,2003,golf,limousine,manual,150,150000,gasoline,volkswagen,0.0,5050
34675,,4,touran,small car,auto,140,150000,diesel,volkswagen,,5055
10185,420.0,2010,touran,bus,auto,105,100000,diesel,volkswagen,0.0,5055
64530,410.0,2005,polo,small car,manual,101,150000,gasoline,volkswagen,0.0,5055
71635,,4,a4,station wagon,auto,131,150000,diesel,audi,0.0,5055
48895,,5,antara,coupé,manual,120,80000,gasoline,opel,0.0,5055
31590,360.0,2005,transporter,bus,manual,81,150000,diesel,volkswagen,,5055
97750,510.0,2007,v70,station wagon,manual,185,150000,diesel,volvo,0.0,5055
94165,270.0,2010,focus,station wagon,manual,109,150000,diesel,ford,0.0,5055
39740,270.0,2007,c4,bus,manual,125,125000,gasoline,citroen,0.0,5086
20255,260.0,2004,a_klasse,limousine,manual,95,100000,gasoline,mercedes_benz,0.0,5095
12755,310.0,2009,fortwo,convertible,auto,71,70000,gasoline,smart,0.0,5095
25360,350.0,1992,calibra,coupé,manual,116,150000,gasoline,opel,0.0,5096
97930,270.0,2005,avensis,limousine,manual,147,150000,gasoline,toyota,0.0,5096
39520,660.0,2004,a4,station wagon,manual,131,150000,diesel,audi,0.0,5096
21145,280.0,2004,touran,station wagon,auto,140,150000,diesel,volkswagen,,5096
28350,,8,andere,bus,manual,101,150000,diesel,citroen,0.0,5096
10205,250.0,2007,6_reihe,station wagon,manual,143,150000,diesel,mazda,0.0,5096
20385,230.0,2004,passat,station wagon,manual,131,125000,diesel,volkswagen,0.0,5096
95445,420.0,2006,passat,station wagon,auto,140,150000,diesel,volkswagen,0.0,5096
47780,110.0,2009,polo,small car,,0,50000,,volkswagen,0.0,5096
2115,190.0,2007,a_klasse,small car,,0,150000,diesel,mercedes_benz,,5096
75620,200.0,2004,transporter,bus,manual,105,150000,diesel,volkswagen,0.0,5096
35375,400.0,2006,combo,bus,manual,97,90000,compressed natural gas,opel,0.0,5096
62645,400.0,2007,1er,limousine,manual,143,150000,diesel,bmw,0.0,5096
69965,450.0,2001,5er,limousine,auto,231,150000,gasoline,bmw,0.0,5096
3800,280.0,2006,,station wagon,manual,163,150000,diesel,bmw,,5096
40535,720.0,2006,1er,limousine,manual,163,150000,diesel,bmw,1.0,5141
42125,220.0,2012,panda,small car,manual,69,40000,gasoline,fiat,0.0,5141
54140,370.0,2008,andere,small car,manual,120,125000,gasoline,fiat,0.0,5141
3610,290.0,2002,3er,limousine,manual,143,150000,gasoline,bmw,0.0,5141
57285,500.0,2002,c_reihe,convertible,auto,193,150000,gasoline,volvo,0.0,5141
5130,230.0,2001,a4,station wagon,manual,150,150000,gasoline,audi,0.0,5173
37350,,2016,touran,,manual,0,150000,diesel,volkswagen,0.0,5177
15150,430.0,2003,3er,convertible,auto,343,90000,gasoline,bmw,0.0,5186
14160,250.0,2009,roomster,,,0,150000,,skoda,,5186
45810,320.0,2002,a6,station wagon,auto,180,150000,diesel,audi,0.0,5186
61355,,2016,roomster,,manual,80,150000,diesel,skoda,0.0,5186
50715,280.0,2007,passat,station wagon,auto,140,150000,diesel,volkswagen,0.0,5187
36255,350.0,2008,passat,station wagon,manual,140,150000,diesel,volkswagen,0.0,5187
70570,170.0,2005,zafira,bus,auto,150,150000,diesel,opel,0.0,5187
29900,630.0,2007,s_max,bus,manual,140,150000,diesel,ford,1.0,5187
35925,330.0,2010,leon,limousine,auto,0,150000,diesel,seat,0.0,5187
57105,240.0,2012,fiesta,small car,manual,69,70000,diesel,ford,0.0,5187
5260,400.0,2002,cooper,small car,manual,116,150000,gasoline,mini,0.0,5187
55065,410.0,2004,5er,limousine,manual,177,150000,diesel,bmw,0.0,5187
31680,270.0,2011,corsa,small car,manual,69,125000,gasoline,opel,0.0,5187
26620,460.0,2007,3_reihe,convertible,manual,177,90000,gasoline,peugeot,0.0,5187
40075,320.0,1994,80,limousine,manual,150,150000,gasoline,audi,0.0,5187
47005,210.0,2007,altea,bus,manual,140,125000,diesel,seat,0.0,5187
43890,470.0,2006,a4,station wagon,manual,232,150000,diesel,audi,1.0,5232
20555,260.0,2007,a3,limousine,manual,105,150000,diesel,audi,0.0,5232
41275,370.0,2011,2_reihe,small car,manual,73,80000,gasoline,peugeot,0.0,5232
32425,390.0,2010,colt,limousine,manual,95,60000,gasoline,mitsubishi,0.0,5232
7820,220.0,2013,,small car,manual,60,60000,gasoline,volkswagen,0.0,5232
51950,310.0,2010,ceed,limousine,manual,90,150000,diesel,kia,0.0,5232
825,240.0,2007,2_reihe,convertible,manual,109,150000,diesel,peugeot,0.0,5232
69500,,2016,colt,,manual,95,10000,gasoline,mitsubishi,0.0,5259
64595,280.0,2000,clk,coupé,manual,193,90000,gasoline,mercedes_benz,0.0,5277
28780,430.0,2006,1er,limousine,manual,116,150000,gasoline,bmw,0.0,5277
1165,90.0,2009,corsa,small car,manual,80,125000,gasoline,opel,,5277
5340,410.0,2002,5er,limousine,auto,231,150000,gasoline,bmw,0.0,5277
42840,330.0,2004,touran,bus,manual,0,150000,gasoline,volkswagen,,5278
37980,270.0,2009,golf,station wagon,,105,150000,diesel,volkswagen,,5278
37010,290.0,2010,sandero,small car,manual,87,150000,gasoline,dacia,0.0,5278
67275,310.0,2011,sandero,small car,manual,75,50000,gasoline,dacia,0.0,5278
15980,240.0,2001,3er,station wagon,auto,231,150000,gasoline,bmw,0.0,5278
57205,440.0,2008,civic,limousine,manual,83,150000,gasoline,honda,0.0,5278
20095,,6,golf,limousine,manual,75,125000,gasoline,volkswagen,0.0,5278
6855,520.0,2008,passat,station wagon,auto,140,150000,diesel,volkswagen,0.0,5278
