,insurance_price,registration_year,model,type,gearbox,power,mileage,fuel,brand,damage,price
34162,150.0,2005,polo,small car,manual,75,100000,gasoline,volkswagen,0.0,3630
13572,370.0,2002,c_klasse,coupé,auto,163,150000,gasoline,mercedes_benz,1.0,3630
59224,350.0,2002,a6,station wagon,manual,131,150000,liquefied petroleum gas,audi,0.0,3630
43621,250.0,2001,forester,station wagon,manual,125,60000,gasoline,subaru,0.0,3630
91404,,16,,,manual,81,60000,,mazda,0.0,3630
63757,300.0,2005,polo,small car,manual,58,100000,gasoline,volkswagen,0.0,3630
24284,210.0,2006,andere,bus,manual,128,150000,diesel,peugeot,0.0,3630
13961,260.0,2007,polo,small car,manual,80,150000,diesel,volkswagen,0.0,3630
40966,340.0,2001,andere,convertible,auto,203,150000,gasoline,chrysler,0.0,3630
89446,190.0,2002,a3,limousine,manual,131,150000,diesel,audi,0.0,3630
84633,,91,mx_reihe,convertible,manual,115,125000,gasoline,mazda,0.0,3630
80269,60.0,2005,jazz,small car,auto,83,150000,gasoline,honda,0.0,3630
9633,250.0,2004,3er,station wagon,manual,143,125000,liquefied petroleum gas,bmw,0.0,3630
50641,250.0,2007,swift,small car,manual,92,125000,gasoline,suzuki,0.0,3630
15081,310.0,2003,3er,limousine,manual,116,150000,gasoline,bmw,0.0,3630
80534,590.0,2005,5er,station wagon,manual,192,150000,gasoline,bmw,1.0,3630
23543,300.0,2005,verso,,auto,135,150000,gasoline,toyota,0.0,3630
80773,350.0,2000,andere,limousine,auto,193,70000,gasoline,nissan,0.0,3630
83869,,7,picanto,small car,manual,65,80000,gasoline,kia,0.0,3630
89808,280.0,2005,forfour,small car,manual,75,125000,gasoline,smart,0.0,3630
65288,250.0,2002,c_klasse,limousine,auto,129,125000,gasoline,mercedes_benz,0.0,3630
78617,,10,fabia,station wagon,manual,69,150000,gasoline,skoda,0.0,3630
83678,290.0,2005,zafira,bus,manual,101,150000,diesel,opel,0.0,3630
39032,210.0,2008,octavia,station wagon,auto,140,150000,diesel,skoda,0.0,3630
3377,410.0,2004,3_reihe,convertible,manual,136,150000,gasoline,peugeot,0.0,3630
27204,580.0,2006,147,limousine,manual,150,150000,diesel,alfa_romeo,1.0,3630
37643,,8,aygo,small car,manual,68,125000,gasoline,toyota,0.0,3630
80859,,3,a6,limousine,auto,170,150000,gasoline,audi,0.0,3630
42073,260.0,2005,passat,station wagon,manual,136,150000,diesel,volkswagen,0.0,3630
76966,290.0,2004,transit,bus,manual,75,150000,diesel,ford,0.0,3630
6534,440.0,2000,s_klasse,limousine,auto,0,150000,gasoline,mercedes_benz,,3630
71502,260.0,2001,a4,station wagon,auto,220,150000,gasoline,audi,0.0,3630
84997,340.0,2006,andere,limousine,manual,140,150000,diesel,hyundai,0.0,3630
60859,310.0,2005,polo,small car,manual,54,100000,gasoline,volkswagen,0.0,3630
53299,310.0,2009,andere,small car,manual,68,70000,gasoline,suzuki,0.0,3630
87253,310.0,2014,citigo,small car,manual,60,10000,gasoline,skoda,1.0,3630
99299,,3,toledo,limousine,manual,105,150000,gasoline,seat,,3630
50166,260.0,1996,3er,convertible,manual,150,150000,gasoline,bmw,0.0,3630
11193,330.0,2003,golf,limousine,manual,116,150000,gasoline,volkswagen,0.0,3630
2386,340.0,2003,a2,small car,manual,75,150000,gasoline,audi,0.0,3630
99908,190.0,2009,picanto,small car,manual,65,40000,gasoline,kia,0.0,3630
19962,300.0,2004,3er,limousine,manual,143,150000,gasoline,bmw,0.0,3630
9741,290.0,2000,andere,,manual,103,150000,diesel,nissan,,3630
50039,200.0,2004,andere,bus,manual,136,150000,diesel,peugeot,0.0,3630
51403,230.0,2002,toledo,limousine,manual,110,125000,diesel,seat,0.0,3630
21287,230.0,2008,fiesta,small car,manual,80,80000,gasoline,ford,0.0,3630
39446,240.0,2004,leon,limousine,manual,150,150000,diesel,seat,0.0,3630
59952,210.0,2008,fox,small car,manual,69,125000,diesel,volkswagen,0.0,3630
18156,240.0,2006,a4,limousine,manual,116,150000,diesel,audi,0.0,3630
89241,220.0,2004,passat,station wagon,auto,131,150000,diesel,volkswagen,0.0,3630
32312,260.0,1997,spider,convertible,manual,192,150000,gasoline,alfa_romeo,0.0,3630
74259,280.0,1988,e_klasse,limousine,manual,90,150000,diesel,mercedes_benz,0.0,3630
56727,400.0,2005,verso,bus,manual,177,150000,diesel,toyota,0.0,3630
60851,320.0,2006,passat,station wagon,manual,140,150000,diesel,volkswagen,0.0,3630
90924,240.0,2003,alhambra,bus,manual,150,150000,liquefied petroleum gas,seat,0.0,3630
29986,330.0,2006,zafira,station wagon,manual,94,150000,compressed natural gas,opel,0.0,3630
63096,260.0,2008,golf,station wagon,manual,105,150000,diesel,volkswagen,0.0,3630
3802,260.0,2008,focus,limousine,manual,101,125000,gasoline,ford,0.0,3630
48602,290.0,2000,mx_reihe,convertible,manual,110,125000,gasoline,mazda,0.0,3630
44856,360.0,2001,,limousine,auto,305,150000,gasoline,sonstige_autos,0.0,3630
97583,250.0,2000,clk,convertible,manual,195,150000,gasoline,mercedes_benz,0.0,3630
45768,210.0,2005,polo,small car,manual,54,150000,gasoline,volkswagen,0.0,3630
83023,240.0,2004,touran,bus,manual,136,150000,diesel,volkswagen,0.0,3630
79751,,93,wrangler,,manual,120,100000,gasoline,jeep,,3630
2699,310.0,2005,octavia,station wagon,manual,105,150000,diesel,skoda,0.0,3630
23842,370.0,2006,astra,limousine,manual,90,125000,gasoline,opel,0.0,3630
20497,200.0,2004,,limousine,manual,75,150000,gasoline,volkswagen,0.0,3630
93949,,2016,touran,,manual,101,150000,diesel,volkswagen,,3630
97807,320.0,1981,andere,limousine,auto,136,150000,gasoline,mercedes_benz,0.0,3630
79402,420.0,2006,6er,coupé,auto,333,150000,gasoline,bmw,1.0,3630
9693,260.0,2008,astra,limousine,manual,125,150000,diesel,opel,0.0,3630
23867,350.0,2007,5_reihe,bus,manual,143,150000,diesel,mazda,0.0,3635
86537,430.0,2007,andere,bus,auto,90,70000,diesel,fiat,,3635
71128,,6,focus,station wagon,manual,109,150000,diesel,ford,0.0,3635
43661,250.0,2004,almera,limousine,manual,118,150000,gasoline,nissan,,3636
87147,450.0,2001,golf,limousine,manual,204,150000,gasoline,volkswagen,1.0,3638
16212,320.0,2001,,limousine,auto,213,150000,gasoline,sonstige_autos,0.0,3638
5507,440.0,2002,a4,station wagon,manual,170,150000,gasoline,audi,0.0,3638
91873,,4,5er,station wagon,manual,177,150000,diesel,bmw,0.0,3639
53221,340.0,2005,3er,limousine,manual,163,150000,diesel,bmw,,3639
97793,150.0,2002,galaxy,bus,auto,116,150000,diesel,ford,0.0,3639
64657,450.0,1999,3er,station wagon,,193,150000,gasoline,bmw,0.0,3639
21582,290.0,2003,a6,station wagon,manual,220,150000,gasoline,audi,0.0,3639
53271,320.0,2001,boxster,convertible,auto,252,150000,gasoline,porsche,,3639
38002,350.0,2005,6_reihe,station wagon,manual,120,150000,,mazda,0.0,3639
37202,270.0,2002,,bus,manual,129,150000,,mercedes_benz,0.0,3639
17219,300.0,2003,5er,limousine,manual,163,150000,diesel,bmw,0.0,3639
85817,,2016,3er,,auto,143,150000,,bmw,,3639
29057,130.0,2003,a6,limousine,manual,220,150000,gasoline,audi,0.0,3639
79168,220.0,2001,a_klasse,small car,auto,125,150000,gasoline,mercedes_benz,0.0,3639
81979,280.0,2007,passat,station wagon,manual,105,150000,diesel,volkswagen,0.0,3639
69216,280.0,1996,transporter,station wagon,manual,102,150000,diesel,volkswagen,0.0,3639
19378,100.0,2002,passat,limousine,auto,165,150000,diesel,volkswagen,0.0,3639
31736,330.0,2007,corsa,small car,manual,90,150000,gasoline,opel,0.0,3639
45414,220.0,2001,e_klasse,limousine,auto,163,100000,gasoline,mercedes_benz,0.0,3639
78118,460.0,1999,andere,coupé,manual,141,150000,gasoline,mitsubishi,0.0,3639
24033,300.0,2009,1_reihe,small car,manual,68,70000,gasoline,peugeot,0.0,3639
5292,340.0,1997,1_reihe,small car,manual,118,150000,gasoline,peugeot,0.0,3639
88779,390.0,2011,andere,,,120,125000,diesel,citroen,1.0,3639
4546,300.0,2009,focus,station wagon,manual,90,150000,diesel,ford,0.0,3639
57116,170.0,2003,golf,limousine,manual,105,80000,gasoline,volkswagen,0.0,3639
65284,240.0,1998,z_reihe,convertible,manual,194,150000,gasoline,bmw,,3639
47279,190.0,2000,golf,limousine,manual,90,70000,diesel,volkswagen,0.0,3639
46046,390.0,2004,andere,station wagon,auto,0,80000,gasoline,peugeot,0.0,3639
85612,170.0,2011,fox,small car,manual,60,80000,gasoline,volkswagen,0.0,3639
41192,280.0,2003,vectra,limousine,manual,147,150000,gasoline,opel,0.0,3639
18217,300.0,2003,3er,station wagon,auto,170,150000,gasoline,bmw,,3639
48206,280.0,1996,transporter,station wagon,manual,102,150000,diesel,volkswagen,0.0,3639
69893,180.0,1987,,,manual,71,5000,gasoline,sonstige_autos,0.0,3639
47199,290.0,2005,octavia,limousine,manual,105,150000,diesel,skoda,0.0,3639
89191,320.0,1998,andere,coupé,manual,150,150000,gasoline,alfa_romeo,0.0,3639
46292,350.0,1991,andere,limousine,auto,147,150000,diesel,mercedes_benz,0.0,3639
97966,380.0,2003,golf,limousine,manual,75,125000,gasoline,volkswagen,,3639
30459,330.0,2000,c_klasse,limousine,auto,0,100000,gasoline,mercedes_benz,0.0,3639
30509,150.0,2006,verso,bus,manual,177,150000,diesel,toyota,0.0,3639
31183,130.0,2001,a6,limousine,auto,165,125000,gasoline,audi,0.0,3639
9024,230.0,2001,5er,limousine,manual,170,150000,gasoline,bmw,0.0,3639
22933,230.0,2004,passat,station wagon,auto,131,150000,diesel,volkswagen,0.0,3639
55593,230.0,2005,2_reihe,convertible,manual,109,100000,gasoline,peugeot,0.0,3639
31211,180.0,2009,twingo,small car,manual,76,90000,gasoline,renault,0.0,3639
57708,130.0,2004,a_klasse,limousine,manual,82,150000,gasoline,mercedes_benz,0.0,3639
82461,350.0,2010,fox,,,0,50000,,volkswagen,,3639
25706,170.0,2002,2_reihe,convertible,manual,109,150000,gasoline,peugeot,0.0,3639
12641,250.0,2005,zafira,bus,,125,150000,gasoline,opel,0.0,3639
23221,320.0,1998,m_klasse,,auto,218,150000,gasoline,mercedes_benz,0.0,3639
9452,250.0,2001,cherokee,,manual,116,150000,diesel,jeep,0.0,3639
989,150.0,2001,golf,limousine,auto,102,40000,gasoline,volkswagen,0.0,3639
80763,230.0,2007,corsa,small car,manual,80,125000,gasoline,opel,0.0,3639
40482,380.0,2005,a_klasse,small car,manual,95,125000,gasoline,mercedes_benz,0.0,3639
74256,220.0,2008,transporter,bus,manual,131,150000,diesel,volkswagen,0.0,3639
91902,460.0,2010,fortwo,small car,,61,70000,gasoline,smart,0.0,3639
54008,190.0,2006,fiesta,small car,manual,60,40000,gasoline,ford,0.0,3639
54209,270.0,2008,colt,small car,manual,95,50000,gasoline,mitsubishi,0.0,3639
70546,160.0,2006,espace,bus,manual,120,150000,diesel,renault,0.0,3639
78189,450.0,2006,colt,convertible,manual,109,80000,gasoline,mitsubishi,1.0,3639
64433,250.0,2002,andere,,auto,197,150000,liquefied petroleum gas,ford,0.0,3639
2577,370.0,2004,astra,station wagon,manual,105,150000,liquefied petroleum gas,opel,0.0,3639
79668,270.0,2004,one,small car,manual,90,100000,gasoline,mini,0.0,3639
10676,520.0,2005,passat,station wagon,manual,140,150000,diesel,volkswagen,0.0,3639
29619,310.0,2000,transporter,bus,manual,102,150000,diesel,volkswagen,0.0,3639
23137,90.0,1993,golf,convertible,manual,98,5000,gasoline,volkswagen,0.0,3639
49746,270.0,2003,golf,limousine,manual,101,150000,diesel,volkswagen,0.0,3639
32839,470.0,2003,passat,station wagon,auto,179,150000,diesel,volkswagen,0.0,3639
1544,360.0,2005,x_trail,,manual,136,150000,diesel,nissan,0.0,3639
49721,420.0,1985,,,manual,0,100000,,chevrolet,,3639
56729,250.0,2002,3er,limousine,manual,116,80000,gasoline,bmw,0.0,3639
46947,130.0,2003,golf,limousine,manual,101,150000,diesel,volkswagen,0.0,3639
46962,420.0,2003,c_klasse,station wagon,auto,143,150000,diesel,mercedes_benz,0.0,3639
47224,,5,3er,station wagon,manual,150,150000,diesel,bmw,0.0,3639
6582,300.0,2008,berlingo,station wagon,manual,108,125000,gasoline,citroen,,3639
40852,310.0,2002,c_klasse,station wagon,auto,0,5000,diesel,mercedes_benz,,3639
10674,180.0,2000,andere,coupé,manual,170,90000,gasoline,ford,0.0,3639
73097,250.0,2002,5er,station wagon,auto,193,150000,diesel,bmw,0.0,3639
16338,400.0,1985,golf,limousine,manual,75,90000,gasoline,volkswagen,0.0,3639
52434,470.0,2006,focus,bus,manual,109,150000,diesel,ford,0.0,3639
45431,220.0,2009,corsa,limousine,manual,90,150000,gasoline,opel,0.0,3639
52107,630.0,1962,kaefer,limousine,manual,30,100000,gasoline,volkswagen,,3639
86624,380.0,2002,fortwo,convertible,auto,41,100000,diesel,smart,0.0,3639
67539,170.0,2007,ibiza,small car,manual,86,150000,liquefied petroleum gas,seat,0.0,3639
55117,490.0,2003,passat,station wagon,auto,179,150000,diesel,volkswagen,0.0,3639
77266,200.0,2006,avensis,station wagon,manual,177,150000,diesel,toyota,0.0,3639
89967,250.0,2005,astra,limousine,manual,90,125000,gasoline,opel,0.0,3639
90301,,4,3er,station wagon,manual,116,150000,gasoline,bmw,0.0,3639
61309,430.0,2001,5er,station wagon,manual,163,150000,diesel,bmw,0.0,3639
80423,200.0,2004,touran,limousine,manual,0,150000,diesel,volkswagen,,3639
37888,360.0,1993,5er,limousine,auto,192,100000,gasoline,bmw,0.0,3639
16047,310.0,1997,grand,,auto,212,150000,gasoline,jeep,0.0,3639
65072,340.0,2005,grand,bus,auto,150,150000,diesel,chrysler,0.0,3639
34896,190.0,2009,1_reihe,small car,,68,70000,gasoline,peugeot,0.0,3639
48372,260.0,2000,3er,limousine,manual,170,150000,gasoline,bmw,0.0,3639
69702,240.0,2006,polo,small car,manual,75,100000,gasoline,volkswagen,0.0,3639
36627,210.0,2008,scenic,bus,manual,110,125000,diesel,renault,0.0,3639
23576,,16,a2,,manual,75,150000,diesel,audi,,3639
23226,240.0,2001,,coupé,auto,197,150000,gasoline,mercedes_benz,,3639
67571,310.0,2009,i_reihe,small car,manual,67,90000,,hyundai,,3639
65371,290.0,2003,touran,bus,manual,136,150000,diesel,volkswagen,0.0,3639
78532,,83,601,limousine,manual,26,5000,gasoline,trabant,0.0,3639
77124,490.0,2005,andere,station wagon,,0,150000,diesel,peugeot,1.0,3639
12177,320.0,2001,c_klasse,station wagon,manual,143,150000,diesel,mercedes_benz,0.0,3639
22437,460.0,2004,voyager,bus,auto,150,150000,diesel,chrysler,0.0,3639
44384,290.0,2006,2_reihe,convertible,manual,116,125000,gasoline,peugeot,0.0,3639
20681,180.0,2005,touran,bus,auto,140,150000,diesel,volkswagen,0.0,3639
97001,300.0,2007,clio,small car,manual,75,150000,gasoline,renault,,3639
81562,250.0,2007,andere,bus,manual,109,150000,diesel,citroen,0.0,3639
27756,210.0,2005,transporter,bus,manual,0,150000,diesel,volkswagen,,3639
50541,280.0,2004,golf,limousine,manual,105,150000,diesel,volkswagen,0.0,3639
55211,320.0,2002,beetle,limousine,manual,75,125000,gasoline,volkswagen,0.0,3639
50836,220.0,2004,polo,small car,manual,86,150000,gasoline,volkswagen,0.0,3639
23477,310.0,2005,berlingo,,manual,90,150000,diesel,citroen,,3639
41207,210.0,2001,a3,coupé,manual,102,150000,gasoline,audi,0.0,3639
30967,230.0,2005,3er,station wagon,auto,150,150000,diesel,bmw,0.0,3639
81061,,11,andere,small car,manual,68,70000,gasoline,nissan,0.0,3639
75997,150.0,2005,astra,limousine,manual,90,125000,gasoline,opel,0.0,3639
28763,,2016,golf,,manual,115,150000,diesel,volkswagen,0.0,3639
98506,,6,c_klasse,station wagon,auto,150,150000,diesel,mercedes_benz,1.0,3639
91657,350.0,1995,golf,,manual,72,150000,gasoline,volkswagen,,3639
36611,130.0,2005,147,limousine,manual,120,100000,gasoline,alfa_romeo,0.0,3639
12446,,7,octavia,limousine,manual,102,150000,gasoline,skoda,0.0,3639
89557,340.0,2006,3_reihe,station wagon,manual,109,150000,gasoline,peugeot,0.0,3639
9408,440.0,2003,a4,limousine,,131,150000,gasoline,audi,0.0,3639
48967,210.0,2001,passat,station wagon,manual,131,150000,diesel,volkswagen,0.0,3639
21724,360.0,2004,polo,small car,manual,64,125000,gasoline,volkswagen,0.0,3639
14052,190.0,2000,3er,station wagon,auto,136,150000,diesel,bmw,0.0,3639
90016,240.0,2008,focus,station wagon,manual,101,150000,gasoline,ford,0.0,3639
32854,,16,ibiza,,manual,86,150000,,seat,0.0,3639
72626,150.0,2002,a3,coupé,manual,102,150000,gasoline,audi,0.0,3639
1774,240.0,2000,transporter,bus,manual,116,150000,gasoline,volkswagen,0.0,3639
27652,220.0,1984,,small car,manual,165,150000,gasoline,opel,0.0,3639
76283,250.0,2007,147,limousine,manual,150,100000,diesel,alfa_romeo,0.0,3639
68022,310.0,1985,golf,convertible,manual,90,125000,gasoline,volkswagen,0.0,3639
50274,270.0,2004,touran,bus,manual,140,150000,diesel,volkswagen,0.0,3639
62497,,2016,,,manual,136,80000,,mercedes_benz,0.0,3639
88287,270.0,1999,e_klasse,station wagon,auto,143,150000,diesel,mercedes_benz,0.0,3639
28884,,8,fox,small car,manual,54,70000,gasoline,volkswagen,0.0,3639
99334,260.0,1998,e_klasse,limousine,auto,354,150000,gasoline,mercedes_benz,0.0,3639
23281,290.0,2005,zafira,bus,manual,125,150000,gasoline,opel,0.0,3639
70372,190.0,2007,corsa,small car,manual,80,125000,liquefied petroleum gas,opel,0.0,3639
78453,190.0,1999,passat,limousine,manual,101,70000,gasoline,volkswagen,0.0,3639
5809,230.0,2005,fiesta,small car,manual,150,125000,gasoline,ford,0.0,3639
86496,180.0,2007,meriva,bus,,105,150000,gasoline,opel,0.0,3639
64018,170.0,2006,micra,convertible,manual,90,100000,gasoline,nissan,,3639
92803,320.0,2002,a4,limousine,auto,131,150000,gasoline,audi,,3639
92897,130.0,2004,2_reihe,convertible,manual,136,125000,gasoline,peugeot,0.0,3639
86626,250.0,1999,vito,station wagon,manual,122,150000,diesel,mercedes_benz,0.0,3639
33212,280.0,2000,3er,limousine,manual,170,150000,gasoline,bmw,0.0,3639
96012,220.0,2001,golf,convertible,manual,116,100000,gasoline,volkswagen,0.0,3639
52379,180.0,2004,voyager,bus,auto,150,150000,diesel,chrysler,0.0,3639
16427,240.0,2003,5er,station wagon,manual,193,150000,diesel,bmw,,3639
49133,220.0,2004,vectra,station wagon,auto,177,150000,diesel,opel,0.0,3639
48948,120.0,1991,andere,limousine,manual,109,150000,gasoline,mercedes_benz,0.0,3639
61347,210.0,1985,golf,limousine,manual,75,90000,gasoline,volkswagen,0.0,3639
421,190.0,2007,combo,station wagon,manual,94,80000,compressed natural gas,opel,0.0,3639
34731,170.0,2008,corsa,small car,manual,60,70000,gasoline,opel,0.0,3639
25413,350.0,2000,a3,limousine,manual,179,150000,gasoline,audi,0.0,3639
84667,230.0,2001,3er,station wagon,manual,231,150000,liquefied petroleum gas,bmw,0.0,3639
5698,,3,5er,limousine,auto,163,150000,diesel,bmw,0.0,3639
17472,410.0,2004,mondeo,limousine,manual,226,150000,gasoline,ford,0.0,3639
40779,180.0,2004,golf,limousine,manual,116,150000,gasoline,volkswagen,0.0,3639
10578,,11,berlingo,bus,manual,90,150000,diesel,citroen,0.0,3639
34069,,4,astra,limousine,manual,90,100000,gasoline,opel,0.0,3639
43498,260.0,2003,a4,limousine,manual,131,150000,diesel,audi,0.0,3639
24858,,16,c1,,manual,68,60000,gasoline,citroen,0.0,3639
53066,240.0,2000,golf,small car,manual,90,150000,diesel,volkswagen,,3639
65888,290.0,2008,cuore,small car,auto,0,40000,gasoline,daihatsu,,3639
59792,,8,andere,small car,manual,95,125000,gasoline,fiat,0.0,3639
5339,190.0,2003,primera,limousine,auto,115,50000,gasoline,nissan,0.0,3639
64382,200.0,1999,bora,limousine,manual,116,80000,gasoline,volkswagen,0.0,3639
49888,,2016,,,manual,90,90000,gasoline,opel,0.0,3639
73258,200.0,2003,passat,station wagon,manual,131,150000,diesel,volkswagen,0.0,3639
80849,250.0,2009,1_reihe,small car,manual,68,70000,gasoline,peugeot,0.0,3639
89476,300.0,2003,2_reihe,convertible,auto,109,125000,gasoline,peugeot,0.0,3639
98821,280.0,2004,one,small car,manual,92,100000,gasoline,mini,0.0,3639
54721,340.0,2005,astra,limousine,manual,105,125000,gasoline,opel,0.0,3639
63488,340.0,2007,corsa,small car,manual,80,125000,liquefied petroleum gas,opel,0.0,3639
61787,310.0,2002,5er,station wagon,auto,0,150000,gasoline,bmw,,3639
46612,350.0,2006,passat,station wagon,auto,140,150000,diesel,volkswagen,0.0,3639
57058,300.0,2004,156,station wagon,manual,140,150000,diesel,alfa_romeo,0.0,3639
14379,240.0,2007,polo,small car,manual,54,70000,gasoline,volkswagen,0.0,3639
27878,510.0,1982,kaefer,limousine,manual,34,90000,gasoline,volkswagen,,3639
21536,240.0,2002,transporter,bus,auto,102,150000,diesel,volkswagen,0.0,3639
89183,250.0,2002,5er,limousine,manual,136,150000,diesel,bmw,0.0,3639
40134,220.0,2006,2_reihe,convertible,manual,109,125000,diesel,peugeot,0.0,3640
64727,330.0,2012,andere,other,,0,60000,diesel,nissan,,3640
88664,,0,3er,limousine,manual,170,150000,gasoline,bmw,0.0,3640
78406,220.0,1999,tt,coupé,manual,200,150000,gasoline,audi,0.0,3640
13652,,10,roomster,bus,manual,0,150000,diesel,skoda,0.0,3640
38894,400.0,1982,andere,limousine,manual,60,150000,diesel,mercedes_benz,0.0,3640
37616,100.0,1996,slk,convertible,manual,136,150000,gasoline,mercedes_benz,0.0,3640
91258,350.0,2003,andere,coupé,auto,136,150000,gasoline,hyundai,0.0,3640
88457,340.0,1999,golf,limousine,manual,150,150000,gasoline,volkswagen,0.0,3640
33754,680.0,1973,601,convertible,manual,26,50000,gasoline,trabant,0.0,3640
91158,550.0,2003,3er,limousine,manual,116,150000,gasoline,bmw,0.0,3640
927,320.0,2005,golf,coupé,manual,140,150000,,volkswagen,,3640
70261,200.0,1998,impreza,limousine,manual,116,125000,gasoline,subaru,0.0,3640
35204,170.0,1987,andere,other,manual,102,150000,diesel,volkswagen,1.0,3640
31662,350.0,2004,golf,limousine,manual,140,150000,diesel,volkswagen,0.0,3640
78344,,6,clio,,,0,150000,,renault,,3640
8644,360.0,2007,laguna,limousine,manual,150,150000,diesel,renault,0.0,3640
74238,370.0,2005,fox,small car,,0,150000,gasoline,volkswagen,,3640
51772,310.0,2004,golf,limousine,manual,116,150000,gasoline,volkswagen,0.0,3640
46137,400.0,2001,lupo,small car,auto,0,125000,diesel,volkswagen,,3640
79629,250.0,2011,corsa,,manual,60,125000,gasoline,opel,0.0,3640
61547,220.0,2006,laguna,limousine,auto,208,100000,gasoline,renault,0.0,3640
95189,310.0,2006,e_klasse,limousine,auto,190,150000,diesel,mercedes_benz,0.0,3640
16849,620.0,2002,s_klasse,limousine,auto,197,150000,diesel,mercedes_benz,1.0,3640
17357,620.0,1980,s_klasse,limousine,auto,125,150000,diesel,mercedes_benz,0.0,3640
91349,240.0,2003,zafira,bus,manual,192,150000,gasoline,opel,0.0,3640
78846,170.0,2003,cooper,small car,manual,116,150000,gasoline,mini,0.0,3640
95346,250.0,2004,a4,station wagon,manual,131,150000,diesel,audi,0.0,3640
74017,510.0,2006,3er,station wagon,manual,129,150000,gasoline,bmw,1.0,3640
87719,260.0,2007,corsa,small car,manual,80,100000,gasoline,opel,0.0,3640
11413,310.0,2001,5er,station wagon,auto,196,150000,diesel,bmw,0.0,3640
5274,360.0,1995,3er,convertible,auto,116,100000,gasoline,bmw,0.0,3640
80166,510.0,2008,golf,limousine,manual,140,150000,diesel,volkswagen,1.0,3640
72822,340.0,2000,clk,coupé,auto,193,150000,gasoline,mercedes_benz,0.0,3640
68437,240.0,2006,golf,limousine,manual,102,150000,gasoline,volkswagen,0.0,3640
77048,430.0,2003,corolla,limousine,auto,110,150000,gasoline,toyota,0.0,3640
20478,330.0,2005,c_klasse,,auto,0,150000,diesel,mercedes_benz,,3640
92047,390.0,2005,polo,small car,manual,54,80000,gasoline,volkswagen,0.0,3640
69637,310.0,2003,golf,limousine,manual,101,150000,diesel,volkswagen,0.0,3640
49138,,98,5er,limousine,manual,170,150000,gasoline,bmw,0.0,3640
47583,270.0,2007,fabia,station wagon,manual,86,150000,gasoline,skoda,,3640
45908,270.0,2003,a2,small car,manual,75,150000,gasoline,audi,0.0,3640
86407,260.0,2007,,station wagon,manual,140,150000,diesel,sonstige_autos,0.0,3640
59616,360.0,2006,focus,station wagon,manual,109,150000,diesel,ford,0.0,3640
77513,250.0,2006,touran,bus,manual,140,150000,diesel,volkswagen,0.0,3640
95861,500.0,2003,3er,station wagon,manual,150,150000,diesel,bmw,0.0,3640
96327,60.0,2016,4_reihe,,manual,116,80000,gasoline,peugeot,1.0,3640
49378,280.0,2002,a4,station wagon,auto,150,150000,gasoline,audi,,3640
2576,350.0,2001,c_klasse,coupé,manual,163,150000,gasoline,mercedes_benz,0.0,3640
77976,460.0,2003,roadster,convertible,manual,61,150000,gasoline,smart,0.0,3640
56482,200.0,2000,scenic,,manual,139,90000,gasoline,renault,0.0,3640
85346,400.0,2002,civic,limousine,manual,200,150000,gasoline,honda,0.0,3640
91927,500.0,1985,andere,,,0,50000,,opel,,3640
3573,400.0,2004,touran,bus,auto,140,150000,diesel,volkswagen,0.0,3640
23381,430.0,1984,,small car,manual,0,10000,gasoline,sonstige_autos,,3640
77981,310.0,2007,astra,station wagon,manual,150,150000,diesel,opel,1.0,3640
32852,100.0,2004,2_reihe,convertible,manual,109,125000,gasoline,peugeot,0.0,3640
48778,360.0,2006,2_reihe,small car,manual,88,70000,gasoline,peugeot,0.0,3640
961,170.0,2009,punto,small car,manual,65,125000,,fiat,0.0,3640
52628,300.0,2004,astra,small car,manual,105,125000,gasoline,opel,0.0,3640
41211,330.0,2001,clk,coupé,auto,197,150000,gasoline,mercedes_benz,,3640
15439,330.0,2002,a4,station wagon,manual,150,150000,gasoline,audi,0.0,3640
4796,210.0,1999,3er,convertible,manual,116,150000,gasoline,bmw,,3640
85391,170.0,2009,2_reihe,small car,manual,73,90000,gasoline,peugeot,0.0,3640
30644,310.0,2001,3er,station wagon,auto,170,150000,gasoline,bmw,0.0,3640
15803,210.0,2003,,convertible,manual,103,125000,gasoline,opel,0.0,3640
6132,410.0,2002,c_klasse,limousine,auto,163,150000,gasoline,mercedes_benz,0.0,3640
87084,290.0,2004,passat,limousine,manual,136,150000,diesel,volkswagen,0.0,3640
62664,240.0,1999,tt,coupé,manual,180,150000,,audi,,3640
1102,320.0,2004,3er,limousine,manual,116,150000,diesel,bmw,0.0,3640
96516,290.0,2005,zafira,bus,manual,150,150000,gasoline,opel,,3640
23364,180.0,1998,3er,convertible,manual,193,150000,gasoline,bmw,0.0,3640
37757,310.0,2001,clk,coupé,,197,150000,gasoline,mercedes_benz,,3640
48213,390.0,2003,andere,coupé,manual,143,150000,gasoline,toyota,1.0,3640
24518,290.0,2001,galaxy,bus,manual,116,150000,diesel,ford,0.0,3640
62898,380.0,2007,focus,station wagon,manual,145,150000,gasoline,ford,0.0,3640
38763,310.0,2007,focus,limousine,manual,136,150000,diesel,ford,0.0,3640
13139,310.0,2008,andere,bus,manual,0,150000,,renault,,3640
5476,210.0,2001,sharan,bus,manual,116,150000,diesel,volkswagen,0.0,3640
99582,390.0,1978,andere,,auto,160,125000,gasoline,ford,0.0,3640
53669,450.0,2004,octavia,limousine,manual,140,150000,diesel,skoda,0.0,3640
